name,n,Γ1,Γ2,uncertainty,time,res,optimality,iterations,LB,UB,first_LB,first_UB,last_LB,last_UB
WagnerModel,10,6.0,6.0,0.5,0.5720508,444.5,true,7,"[322.0, 398.5, 439.0, 439.0, 439.0, 443.0, 443.0, 444.5]","[458.0, 458.0, 458.0, 446.0, 444.5, 444.5, 444.5, 444.5]",322.0,458.0,444.5,444.5
WagnerModel,10,2.0,2.0,0.5,8.4428714,381.5,true,15,"[310.0, 366.0, 368.0, 376.5, 378.0, 378.0, 378.5, 379.5, 379.5, 379.5, 381.5, 381.5, 381.5, 381.5, 381.5, 381.5]","[383.0, 383.0, 383.0, 383.0, 383.0, 383.0, 383.0, 383.0, 383.0, 383.0, 382.0, 382.0, 382.0, 382.0, 382.0, 381.5]",310.0,383.0,381.5,381.5
WagnerModel,10,6.0,6.0,0.5,3.3454377,448.5,true,8,"[310.0, 428.0, 432.5, 432.5, 438.0, 445.5, 448.5, 448.5, 448.5]","[458.5, 458.5, 458.5, 453.0, 453.0, 453.0, 453.0, 453.0, 448.5]",310.0,458.5,448.5,448.5
WagnerModel,20,4.0,4.0,0.09999999999999999,0.2865197,796.0999999999999,true,4,"[775.0, 794.6000000000001, 794.6999999999998, 794.6999999999999, 796.1]","[799.7999999999998, 796.0999999999999, 796.0999999999999, 796.0999999999999, 796.0999999999999]",775.0,799.7999999999998,796.1,796.0999999999999
WagnerModel,20,12.0,12.0,0.09999999999999999,0.2250881,829.6999999999998,true,3,"[775.0, 826.8, 828.3, 829.6999999999998]","[833.3999999999997, 829.6999999999998, 829.6999999999998, 829.6999999999998]",775.0,833.3999999999997,829.6999999999998,829.6999999999998
WagnerModel,20,4.0,4.0,0.1,0.2469768,636.1,true,2,"[616.0, 635.9999999999999, 636.0999999999998]","[641.4, 637.2, 636.1]",616.0,641.4,636.0999999999998,636.1
WagnerModel,20,12.0,12.0,0.1,0.3414655,665.1000000000001,true,3,"[616.0, 662.8999999999999, 663.6000000000001, 665.0999999999999]","[668.3, 668.3, 665.1000000000001, 665.1000000000001]",616.0,668.3,665.0999999999999,665.1000000000001
WagnerModel,20,4.0,4.0,0.1,0.0838582,660.9000000000001,true,1,"[641.0, 660.9]","[660.9000000000001, 660.9000000000001]",641.0,660.9000000000001,660.9,660.9000000000001
WagnerModel,20,12.0,12.0,0.1,0.0767863,690.8,true,1,"[641.0, 690.8000000000001]","[690.8, 690.8]",641.0,690.8,690.8000000000001,690.8
WagnerModel,20,4.0,4.0,0.1,0.3700727,657.8000000000001,true,4,"[638.0, 657.8, 657.8, 657.8, 657.8]","[659.7, 659.7, 658.9000000000001, 658.9000000000001, 657.8000000000001]",638.0,659.7,657.8,657.8000000000001
WagnerModel,20,12.0,12.0,0.1,0.0924477,686.8,true,1,"[638.0, 686.8]","[686.8, 686.8]",638.0,686.8,686.8,686.8
WagnerModel,20,4.0,4.0,0.1,0.0928165,738.8,true,1,"[718.0, 738.8000000000001]","[738.8, 738.8]",718.0,738.8,738.8000000000001,738.8
WagnerModel,20,12.0,12.0,0.1,0.0869663,772.2,true,1,"[718.0, 772.1999999999998]","[772.2, 772.2]",718.0,772.2,772.1999999999998,772.2
WagnerModel,20,4.0,4.0,0.19999999999999998,0.6065696,817.1999999999998,true,6,"[775.0, 814.1999999999999, 814.4, 814.4, 815.3999999999999, 816.3999999999999, 817.1999999999999]","[831.6, 817.1999999999998, 817.1999999999998, 817.1999999999998, 817.1999999999998, 817.1999999999998, 817.1999999999998]",775.0,831.6,817.1999999999999,817.1999999999998
WagnerModel,20,12.0,12.0,0.19999999999999998,0.401141,884.3999999999997,true,5,"[775.0, 875.5999999999999, 875.6, 882.5999999999999, 882.5999999999999, 884.4]","[906.5999999999998, 891.5999999999999, 891.5999999999999, 887.1999999999998, 885.5999999999998, 884.3999999999997]",775.0,906.5999999999998,884.4,884.3999999999997
WagnerModel,20,4.0,4.0,0.2,0.2083249,657.2,true,2,"[616.0, 656.0, 657.2]","[666.8000000000002, 658.4, 657.2]",616.0,666.8000000000002,657.2,657.2
WagnerModel,20,12.0,12.0,0.2,0.3681575,715.2000000000002,true,2,"[616.0, 709.7999999999998, 715.1999999999998]","[720.6000000000001, 716.4000000000001, 715.2000000000002]",616.0,720.6000000000001,715.1999999999998,715.2000000000002
WagnerModel,20,4.0,4.0,0.2,1.2572842,680.8,true,12,"[641.0, 679.8, 679.8, 679.8, 680.8, 680.8, 680.8, 680.8, 680.8, 680.8, 680.8, 680.8, 680.8]","[681.8000000000001, 681.8000000000001, 681.8000000000001, 681.8000000000001, 681.8000000000001, 681.8000000000001, 681.8000000000001, 681.8000000000001, 681.8000000000001, 681.8000000000001, 681.8000000000001, 681.8000000000001, 680.8]",641.0,681.8000000000001,680.8,680.8
WagnerModel,20,12.0,12.0,0.2,0.4332304,740.6,true,4,"[641.0, 739.6000000000001, 739.6000000000001, 739.6000000000001, 740.6000000000001]","[740.6, 740.6, 740.6, 740.6, 740.6]",641.0,740.6,740.6000000000001,740.6
WagnerModel,20,4.0,4.0,0.2,0.7964449,677.5999999999999,true,8,"[638.0, 676.6, 676.6, 676.6, 676.6, 677.6, 677.6, 677.6, 677.6]","[687.4, 678.8, 678.8, 678.8, 678.8, 678.8, 678.8, 678.8, 677.5999999999999]",638.0,687.4,677.6,677.5999999999999
WagnerModel,20,12.0,12.0,0.2,1.0584151,735.5999999999999,true,10,"[638.0, 727.8, 733.6, 733.6, 733.6, 733.6, 733.6, 733.6, 733.6, 735.2, 735.6]","[738.5999999999999, 736.8, 736.8, 736.8, 736.8, 736.8, 736.8, 735.8, 735.6, 735.6, 735.5999999999999]",638.0,738.5999999999999,735.6,735.5999999999999
WagnerModel,20,4.0,4.0,0.2,0.4401379,759.6,true,4,"[718.0, 759.3999999999999, 759.3999999999999, 759.3999999999999, 759.5999999999999]","[759.6000000000001, 759.6000000000001, 759.6000000000001, 759.6000000000001, 759.6]",718.0,759.6000000000001,759.5999999999999,759.6
WagnerModel,20,12.0,12.0,0.2,0.1840186,826.4000000000001,true,2,"[718.0, 826.2, 826.3999999936267]","[826.4000000000001, 826.4000000000001, 826.4000000000001]",718.0,826.4000000000001,826.3999999936267,826.4000000000001
WagnerModel,20,4.0,4.0,0.3,1.1497502,838.3000000000001,true,10,"[775.0, 833.8, 834.1, 834.1, 834.1000000000001, 835.1, 838.1000000000001, 838.1000000000034, 838.1000000000034, 838.1000000000034, 838.3]","[866.5, 838.3000000000002, 838.3000000000002, 838.3000000000002, 838.3000000000002, 838.3000000000002, 838.3000000000002, 838.3000000000002, 838.3000000000002, 838.3000000000002, 838.3000000000001]",775.0,866.5,838.3,838.3000000000001
WagnerModel,20,12.0,12.0,0.3,0.2165632,939.1000000000001,true,3,"[775.0, 925.9, 925.9, 939.1000000000003]","[979.9000000000002, 979.9000000000002, 939.1000000000001, 939.1000000000001]",775.0,979.9000000000002,939.1000000000003,939.1000000000001
WagnerModel,20,4.0,4.0,0.3,0.3399586,677.3,true,3,"[616.0, 675.0, 675.9999999999994, 677.3]","[692.1999999999998, 690.5, 679.6, 677.3]",616.0,692.1999999999998,677.3,677.3
WagnerModel,20,12.0,12.0,0.3,0.7997676,764.2999999999998,true,7,"[616.0, 755.7, 761.9999999999999, 761.9999999999999, 761.9999999999999, 761.9999999999999, 763.5999999999998, 764.3]","[772.8999999999999, 765.6, 765.6, 765.6, 765.6, 765.6, 765.6, 764.2999999999998]",616.0,772.8999999999999,764.3,764.2999999999998
WagnerModel,20,4.0,4.0,0.3,0.8243034,700.7,true,8,"[641.0, 698.7, 700.7, 700.7, 700.7, 700.7, 700.7, 700.7, 700.7]","[708.1999999999999, 702.0, 702.0, 702.0, 702.0, 702.0, 702.0, 702.0, 700.7]",641.0,708.1999999999999,700.7,700.7
WagnerModel,20,12.0,12.0,0.3,0.4848487,790.4,true,6,"[641.0, 788.3999999999999, 788.3999999999999, 788.3999999999999, 788.3999999999999, 788.3999999999999, 790.3999999999999]","[790.4, 790.4, 790.4, 790.4, 790.4, 790.4, 790.4]",641.0,790.4,790.3999999999999,790.4
WagnerModel,20,4.0,4.0,0.3,3.6276238,697.4000000000001,true,23,"[638.0, 695.4, 695.4, 695.4, 695.4, 695.4, 695.4, 696.4, 696.4, 697.4, 697.4, 697.4, 697.4, 697.4, 697.4, 697.4, 697.4, 697.4, 697.4, 697.4, 697.4, 697.4, 697.4, 697.4]","[715.1, 715.1, 702.5, 702.5, 701.2, 701.2, 698.7, 698.7, 698.7, 698.7, 698.7, 698.7, 698.7, 698.7, 698.7, 698.7, 698.7, 698.7, 698.7, 698.7, 698.7, 698.7, 698.7, 697.4000000000001]",638.0,715.1,697.4,697.4000000000001
WagnerModel,20,12.0,12.0,0.3,1.6918658,784.4000000000001,true,14,"[638.0, 772.2, 772.2, 772.2, 772.2, 772.2, 781.4, 781.4, 781.4, 781.4, 781.4, 782.4, 783.4, 783.4, 784.4]","[791.9000000000001, 791.9000000000001, 791.9000000000001, 791.9000000000001, 791.9000000000001, 785.6999999999999, 785.6999999999999, 785.6999999999999, 785.6999999999999, 785.6999999999999, 784.4000000000001, 784.4000000000001, 784.4000000000001, 784.4000000000001, 784.4000000000001]",638.0,791.9000000000001,784.4,784.4000000000001
WagnerModel,20,4.0,4.0,0.30000000000000004,0.3248636,780.3999999999999,true,4,"[718.0, 779.1, 779.1, 779.1, 780.4000000000001]","[780.3999999999999, 780.3999999999999, 780.3999999999999, 780.3999999999999, 780.3999999999999]",718.0,780.3999999999999,780.4000000000001,780.3999999999999
WagnerModel,20,12.0,12.0,0.30000000000000004,0.1526539,880.5999999999999,true,2,"[718.0, 879.3, 880.6]","[880.5999999999999, 880.5999999999999, 880.5999999999999]",718.0,880.5999999999999,880.6,880.5999999999999
WagnerModel,20,4.0,4.0,0.39999999999999997,0.5369436,859.4000000000001,true,6,"[775.0, 853.3999999999999, 853.3999999999999, 853.3999999999999, 853.8000000000001, 857.8000000000001, 859.3999999999993]","[902.0000000000001, 894.8, 862.4, 859.4000000000001, 859.4000000000001, 859.4000000000001, 859.4000000000001]",775.0,902.0000000000001,859.3999999999993,859.4000000000001
WagnerModel,20,12.0,12.0,0.39999999999999997,4.7929937,993.8000000000002,true,29,"[775.0, 976.2, 978.1999999999999, 978.2, 982.5999999999983, 982.5999999999998, 982.5999999999998, 988.1999999999999, 992.1999999999999, 993.7999999999998, 993.7999999999998, 993.8, 993.8, 993.8, 993.8, 993.8, 993.8, 993.8, 993.8000000000001, 993.8000000000001, 993.8000000000001, 993.8000000000001, 993.8000000000001, 993.8000000000001, 993.8000000000001, 993.8000000000001, 993.8000000000001, 993.8000000000002, 993.8000000000002, 993.8000000000002]","[1053.2, 1016.2, 1016.2, 1016.2, 1016.2, 999.6, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 996.6000000000001, 993.8000000000002]",775.0,1053.2,993.8000000000002,993.8000000000002
WagnerModel,20,4.0,4.0,0.4,0.732656,697.4,true,8,"[616.0, 689.1999999999999, 689.2, 689.2, 696.0000000000001, 696.0000000000001, 696.0000000000001, 696.0000000000001, 697.4000000000001]","[723.8000000000001, 703.8000000000001, 703.8000000000001, 700.8, 700.8, 700.8, 700.8, 700.8, 697.4]",616.0,723.8000000000001,697.4000000000001,697.4
WagnerModel,20,12.0,12.0,0.4,0.9103336,813.4,true,8,"[616.0, 801.6000000000001, 811.9999999999999, 812.4, 812.4000000000001, 812.4000000000001, 813.4, 813.4, 813.4]","[825.2000000000002, 814.7999999999998, 814.7999999999998, 814.7999999999998, 814.7999999999998, 814.7999999999998, 814.7999999999998, 814.7999999999998, 813.4]",616.0,825.2000000000002,813.4,813.4
WagnerModel,20,4.0,4.0,0.4,2.884506,720.5999999999999,true,20,"[641.0, 718.6, 718.6, 718.6, 718.6, 718.6, 718.6, 718.6, 718.6, 718.6, 720.3999999999999, 720.3999999999999, 720.3999999999999, 720.3999999999999, 720.6, 720.6, 720.6, 720.6, 720.6, 720.6, 720.6]","[734.6, 734.6, 734.6, 734.6, 734.6, 734.6, 734.6, 734.6, 734.6, 728.6, 728.6, 728.6, 728.6, 723.0, 723.0, 722.6, 722.6, 722.6, 722.6, 722.6, 720.5999999999999]",641.0,734.6,720.6,720.5999999999999
WagnerModel,20,12.0,12.0,0.4,2.2226584,840.2,true,17,"[641.0, 827.8, 827.8, 827.8, 827.8, 827.8, 827.8, 827.8, 827.8, 827.8, 827.8, 827.8, 827.8, 840.1999999999999, 840.1999999999999, 840.1999999999999, 840.1999999999999, 840.1999999999999]","[843.8000000000001, 843.8000000000001, 843.8000000000001, 843.8000000000001, 843.8000000000001, 843.8000000000001, 843.8000000000001, 843.8000000000001, 843.8000000000001, 843.8000000000001, 843.8000000000001, 843.8000000000001, 842.5999999999999, 842.5999999999999, 842.5999999999999, 842.5999999999999, 842.5999999999999, 840.2]",641.0,843.8000000000001,840.1999999999999,840.2
WagnerModel,20,4.0,4.0,0.4,3.7017178,717.1999999999999,true,23,"[638.0, 714.2, 714.2, 714.2, 714.2, 714.2, 714.2, 714.2, 714.2, 714.2, 714.2, 714.2, 714.2, 714.2, 714.2, 714.2, 714.2, 714.2, 714.2, 716.2, 716.2000000000002, 716.2000000000002, 716.2000000000002, 717.2]","[742.8, 742.8, 742.8, 742.8, 737.5999999999999, 737.5999999999999, 737.5999999999999, 737.5999999999999, 733.5999999999999, 720.8, 720.8, 720.8, 720.8, 720.8, 720.8, 720.8, 720.8, 720.8, 720.8, 720.8, 720.8, 720.8, 720.8, 717.1999999999999]",638.0,742.8,717.2,717.1999999999999
WagnerModel,20,12.0,12.0,0.4,5.4611002,833.1999999999999,true,32,"[638.0, 816.6000000000001, 816.6000000000001, 828.8000000000001, 828.8000000000001, 828.8000000000001, 828.8000000000001, 828.8000000000001, 828.8000000000001, 828.8000000000001, 828.8000000000001, 828.8000000000001, 828.8000000000001, 828.8000000000001, 828.8000000000001, 828.8000000000001, 830.2, 830.2, 832.2, 832.2, 832.2, 832.2, 832.2, 832.2, 832.2, 832.2, 832.2, 832.2, 832.2, 832.2, 832.2, 832.2, 833.2]","[845.2000000000002, 845.2000000000002, 845.2, 845.2, 845.2, 841.4, 841.4, 841.4, 834.9999999999999, 834.9999999999999, 834.9999999999999, 834.9999999999999, 834.9999999999999, 834.9999999999999, 834.9999999999999, 833.1999999999999, 833.1999999999999, 833.1999999999999, 833.1999999999999, 833.1999999999999, 833.1999999999999, 833.1999999999999, 833.1999999999999, 833.1999999999999, 833.1999999999999, 833.1999999999999, 833.1999999999999, 833.1999999999999, 833.1999999999999, 833.1999999999999, 833.1999999999999, 833.1999999999999, 833.1999999999999]",638.0,845.2000000000002,833.2,833.1999999999999
WagnerModel,20,4.0,4.0,0.4,1.0173437,801.2,true,10,"[718.0, 798.8, 798.8, 798.8, 798.8000000000001, 798.8000000000001, 798.8000000000001, 798.8000000000001, 798.8000000000001, 798.8000000000001, 801.1999999999999]","[801.2, 801.2, 801.2, 801.2, 801.2, 801.2, 801.2, 801.2, 801.2, 801.2, 801.2]",718.0,801.2,801.1999999999999,801.2
WagnerModel,20,12.0,12.0,0.4,0.1529509,934.8,true,2,"[718.0, 932.4000000000002, 934.8000000000002]","[934.8, 934.8, 934.8]",718.0,934.8,934.8000000000002,934.8
WagnerModel,20,4.0,4.0,0.5,2.0227414,880.5,true,11,"[775.0, 873.0, 873.0, 873.5, 874.5, 874.5, 874.5, 874.5, 877.5, 877.5, 877.5, 880.5]","[937.5, 937.5, 904.5, 880.5, 880.5, 880.5, 880.5, 880.5, 880.5, 880.5, 880.5, 880.5]",775.0,937.5,880.5,880.5
WagnerModel,20,12.0,12.0,0.5,3.4679088,1048.5,true,25,"[775.0, 1026.5, 1026.5, 1035.0, 1035.0, 1045.5, 1047.5, 1048.5, 1048.5, 1048.5, 1048.5, 1048.5, 1048.5, 1048.5, 1048.5, 1048.5, 1048.5, 1048.5, 1048.5, 1048.5, 1048.5, 1048.5, 1048.5, 1048.5, 1048.5, 1048.5]","[1126.5, 1119.0, 1084.0, 1051.0, 1050.0, 1050.0, 1050.0, 1050.0, 1050.0, 1050.0, 1050.0, 1050.0, 1050.0, 1050.0, 1050.0, 1050.0, 1050.0, 1050.0, 1050.0, 1050.0, 1050.0, 1050.0, 1050.0, 1050.0, 1050.0, 1048.5]",775.0,1126.5,1048.5,1048.5
WagnerModel,20,4.0,4.0,0.5,3.5216294,717.5,true,15,"[616.0, 707.5, 707.5, 707.5, 707.5, 715.0, 717.5, 717.5, 717.5, 717.5, 717.5, 717.5, 717.5, 717.5, 717.5, 717.5]","[756.0, 756.0, 733.5, 727.5, 722.0, 722.0, 722.0, 722.0, 722.0, 722.0, 722.0, 722.0, 722.0, 722.0, 722.0, 717.5]",616.0,756.0,717.5,717.5
WagnerModel,20,12.0,12.0,0.5,1.6647813,862.5,true,9,"[616.0, 813.0, 815.0, 851.5, 857.0, 860.5, 860.5, 860.5, 862.0, 862.5]","[881.5, 881.5, 877.5, 877.5, 862.5, 862.5, 862.5, 862.5, 862.5, 862.5]",616.0,881.5,862.5,862.5
WagnerModel,20,4.0,4.0,0.5,1.9136931,740.5,true,14,"[641.0, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 740.5, 740.5]","[761.0, 761.0, 761.0, 753.0, 753.0, 753.0, 753.0, 753.0, 744.5, 744.5, 744.5, 744.5, 744.0, 744.0, 740.5]",641.0,761.0,740.5,740.5
WagnerModel,20,12.0,12.0,0.5,2.360054,890.0,true,18,"[641.0, 874.9999999991298, 890.0, 890.0, 890.0, 890.0, 890.0, 890.0, 890.0, 890.0, 890.0, 890.0, 890.0, 890.0, 890.0, 890.0, 890.0, 890.0, 890.0]","[897.5, 893.5, 893.5, 893.5, 893.5, 893.5, 893.5, 893.5, 893.5, 893.5, 893.5, 893.5, 893.5, 893.5, 893.5, 893.5, 893.5, 893.5, 890.0]",641.0,897.5,890.0,890.0
WagnerModel,20,4.0,4.0,0.5,6.2786084,737.0,true,35,"[638.0, 733.0, 733.0, 733.0, 733.0, 733.0, 733.0, 733.0, 733.0, 733.0, 733.0, 733.0, 733.0, 733.0, 733.0, 733.0, 733.0, 733.0, 733.0, 734.0, 735.0, 737.0, 737.0, 737.0, 737.0, 737.0, 737.0, 737.0, 737.0, 737.0, 737.0, 737.0, 737.0, 737.0, 737.0, 737.0]","[770.5, 770.5, 770.5, 770.5, 754.0, 740.0, 740.0, 740.0, 740.0, 740.0, 740.0, 740.0, 740.0, 740.0, 740.0, 740.0, 740.0, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 738.5, 737.0]",638.0,770.5,737.0,737.0
WagnerModel,20,12.0,12.0,0.5,2.4438163,882.0,true,19,"[638.0, 861.0, 877.0, 877.0, 878.0, 878.0, 880.0, 880.0, 880.0, 880.0, 880.0, 880.0, 880.0, 880.0, 880.0, 880.0, 880.0, 880.0, 880.0, 882.0]","[898.5, 898.5, 898.5, 882.0, 882.0, 882.0, 882.0, 882.0, 882.0, 882.0, 882.0, 882.0, 882.0, 882.0, 882.0, 882.0, 882.0, 882.0, 882.0, 882.0]",638.0,898.5,882.0,882.0
WagnerModel,20,4.0,4.0,0.5,6.998115,822.0,true,29,"[718.0, 815.0, 815.0, 815.0, 815.0, 815.0, 815.0, 818.5, 818.5, 818.5, 818.5, 818.5, 818.5, 818.5, 818.5, 818.5, 818.5, 818.5, 818.5, 818.5, 818.5, 818.5, 818.5, 818.5, 818.5, 818.5, 818.5, 818.5, 818.5, 822.0]","[828.5, 828.5, 828.5, 828.5, 824.5, 824.5, 822.0, 822.0, 822.0, 822.0, 822.0, 822.0, 822.0, 822.0, 822.0, 822.0, 822.0, 822.0, 822.0, 822.0, 822.0, 822.0, 822.0, 822.0, 822.0, 822.0, 822.0, 822.0, 822.0, 822.0]",718.0,828.5,822.0,822.0
WagnerModel,20,12.0,12.0,0.5,1.7860313,989.0,true,15,"[718.0, 985.5, 985.5, 985.5, 985.5, 985.5, 985.5, 985.5, 985.5, 985.5, 985.5, 985.5, 985.5, 985.5, 985.5, 989.0]","[989.0, 989.0, 989.0, 989.0, 989.0, 989.0, 989.0, 989.0, 989.0, 989.0, 989.0, 989.0, 989.0, 989.0, 989.0, 989.0]",718.0,989.0,989.0,989.0
WagnerModel,50,10.0,10.0,0.1,1.8895698,1601.3,true,6,"[1554.0, 1599.7000000000003, 1599.7000000000003, 1599.7000000000003, 1600.7, 1600.7, 1601.3000000000002]","[1607.8, 1607.8, 1607.8, 1601.3, 1601.3, 1601.3, 1601.3]",1554.0,1607.8,1601.3000000000002,1601.3
WagnerModel,50,30.0,30.0,0.1,0.8028394,1672.1999999999998,true,3,"[1554.0, 1664.9000000000003, 1671.2000000000003, 1672.1999999999998]","[1673.0, 1672.2, 1672.1999999999998, 1672.1999999999998]",1554.0,1673.0,1672.1999999999998,1672.1999999999998
WagnerModel,50,10.0,10.0,0.1,3.3240944,1438.8,true,9,"[1395.0, 1436.8000000000002, 1436.8999999999996, 1437.7999999999997, 1437.8, 1437.8, 1437.8000000000002, 1437.8000000000002, 1438.5999999999997, 1438.8]","[1464.5999999999997, 1455.1000000000001, 1438.8, 1438.8, 1438.8, 1438.8, 1438.8, 1438.8, 1438.8, 1438.8]",1395.0,1464.5999999999997,1438.8,1438.8
WagnerModel,50,30.0,30.0,0.1,2.4250832,1503.3000000000002,true,6,"[1395.0, 1483.2, 1502.3, 1502.3000000000002, 1502.3000000000002, 1502.3000000000002, 1503.3000000000002]","[1519.8999999999996, 1503.3000000000002, 1503.3000000000002, 1503.3000000000002, 1503.3000000000002, 1503.3000000000002, 1503.3000000000002]",1395.0,1519.8999999999996,1503.3000000000002,1503.3000000000002
WagnerModel,50,10.0,10.0,0.1,3.0849103,1661.0999999999997,true,8,"[1612.0, 1657.2, 1658.5, 1659.3000000000002, 1659.7, 1659.7000000000003, 1660.4, 1660.9999999999998, 1661.1]","[1678.0, 1678.0, 1664.1000000000004, 1664.1000000000004, 1664.1000000000004, 1661.0999999999997, 1661.0999999999997, 1661.0999999999997, 1661.0999999999997]",1612.0,1678.0,1661.1,1661.0999999999997
WagnerModel,50,30.0,30.0,0.1,7.1854161,1732.2,true,11,"[1612.0, 1715.5, 1715.5, 1715.5, 1715.5, 1719.8999999999999, 1719.8999999999999, 1725.6, 1725.6, 1725.6, 1731.1, 1732.2]","[1751.8, 1733.5999999999992, 1733.5999999999992, 1733.5999999999992, 1733.5999999999992, 1733.5999999999992, 1733.5999999999992, 1733.5999999999992, 1733.5999999999992, 1733.3000000000002, 1732.2, 1732.2]",1612.0,1751.8,1732.2,1732.2
WagnerModel,50,10.0,10.0,0.1,0.5169423,1506.4,true,2,"[1461.0, 1506.3, 1506.4000000000003]","[1514.0, 1506.4, 1506.4]",1461.0,1514.0,1506.4000000000003,1506.4
WagnerModel,50,30.0,30.0,0.1,0.8531585,1571.3,true,3,"[1461.0, 1568.8000000000002, 1568.8000000000002, 1571.3000000000006]","[1576.5, 1576.5, 1571.3, 1571.3]",1461.0,1576.5,1571.3000000000006,1571.3
WagnerModel,50,10.0,10.0,0.09999999999999999,1.3097062,1718.3,true,5,"[1672.0, 1717.6999999999994, 1717.6999999999998, 1717.6999999999998, 1717.7999999999997, 1718.2999999999997]","[1721.6, 1720.3999999999999, 1719.8999999999999, 1719.2000000000003, 1718.3, 1718.3]",1672.0,1721.6,1718.2999999999997,1718.3
WagnerModel,50,30.0,30.0,0.09999999999999999,1.0062626,1792.6000000000001,true,4,"[1672.0, 1790.3999999999999, 1791.5999999999995, 1792.1999999999996, 1792.5999999999997]","[1794.3, 1793.7, 1793.7, 1792.6000000000001, 1792.6000000000001]",1672.0,1794.3,1792.5999999999997,1792.6000000000001
WagnerModel,50,10.0,10.0,0.2,2.950541,1648.6000000000001,true,8,"[1554.0, 1645.4, 1645.4, 1645.4, 1646.3999999999996, 1647.4, 1647.4, 1647.6, 1648.5999999999997]","[1671.6000000000001, 1671.6000000000001, 1671.0000000000002, 1660.2, 1648.6000000000001, 1648.6000000000001, 1648.6000000000001, 1648.6000000000001, 1648.6000000000001]",1554.0,1671.6000000000001,1648.5999999999997,1648.6000000000001
WagnerModel,50,30.0,30.0,0.2,3.2340844,1790.3999999999999,true,9,"[1554.0, 1775.8, 1788.3999999999996, 1788.3999999999999, 1788.3999999999999, 1788.3999999999999, 1788.3999999999999, 1789.4000000000003, 1789.4000000000003, 1790.4]","[1802.0000000000002, 1790.3999999999999, 1790.3999999999999, 1790.3999999999999, 1790.3999999999999, 1790.3999999999999, 1790.3999999999999, 1790.3999999999999, 1790.3999999999999, 1790.3999999999999]",1554.0,1802.0000000000002,1790.4,1790.3999999999999
WagnerModel,50,10.0,10.0,0.2,16.4391539,1482.6000000000004,true,17,"[1395.0, 1478.6000000000001, 1478.6000000000001, 1480.5999999999997, 1480.5999999999997, 1480.5999999999997, 1480.5999999999997, 1481.5999999999997, 1481.5999999999997, 1481.6, 1481.6, 1481.6, 1482.1999999999266, 1482.1999999999998, 1482.2, 1482.2, 1482.2, 1482.6]","[1542.2, 1542.2, 1482.6000000000004, 1482.6000000000004, 1482.6000000000004, 1482.6000000000004, 1482.6000000000004, 1482.6000000000004, 1482.6000000000004, 1482.6000000000004, 1482.6000000000004, 1482.6000000000004, 1482.6000000000004, 1482.6000000000004, 1482.6000000000004, 1482.6000000000004, 1482.6000000000004, 1482.6000000000004]",1395.0,1542.2,1482.6,1482.6000000000004
WagnerModel,50,30.0,30.0,0.2,21.5594155,1611.5999999999997,true,21,"[1395.0, 1570.4, 1606.6, 1606.6, 1606.6, 1606.6, 1606.6, 1606.6, 1606.6, 1606.6, 1606.6, 1606.6, 1606.6, 1606.6, 1609.6, 1610.5999999999997, 1610.6000000000001, 1610.6000000000001, 1610.6000000000001, 1610.6000000000001, 1610.6000000000001, 1611.6]","[1652.7999999999997, 1620.0000000000002, 1620.0000000000002, 1620.0000000000002, 1620.0000000000002, 1620.0000000000002, 1620.0000000000002, 1620.0000000000002, 1620.0000000000002, 1620.0000000000002, 1620.0000000000002, 1620.0000000000002, 1620.0000000000002, 1611.5999999999997, 1611.5999999999997, 1611.5999999999997, 1611.5999999999997, 1611.5999999999997, 1611.5999999999997, 1611.5999999999997, 1611.5999999999997, 1611.5999999999997]",1395.0,1652.7999999999997,1611.6,1611.5999999999997
WagnerModel,50,10.0,10.0,0.2,11.3389017,1710.1999999999998,true,19,"[1612.0, 1700.6, 1700.6, 1704.0000000000005, 1705.0000000000002, 1705.0000000000005, 1708.0, 1708.0, 1708.0, 1708.0000000000005, 1708.0000000000005, 1708.0000000000005, 1708.0000000000005, 1708.0000000000005, 1708.0000000000005, 1708.0000000000005, 1708.0000000000005, 1710.2000000000016, 1710.2000000000016, 1710.2000000000016]","[1761.4, 1761.4, 1742.8000000000004, 1742.8000000000004, 1742.8000000000004, 1720.6, 1720.6, 1720.6, 1720.6, 1720.6, 1720.6, 1720.6, 1720.6, 1720.4000000000003, 1720.4000000000003, 1720.4000000000003, 1712.8, 1712.8, 1712.8, 1710.1999999999998]",1612.0,1761.4,1710.2000000000016,1710.1999999999998
